@RELATION pacman-data-training

	@ATTRIBUTE pacman_positionX NUMERIC
	@ATTRIBUTE pacman_positionY NUMERIC
	@ATTRIBUTE legal_north {0,1}
	@ATTRIBUTE legal_south {0,1}
	@ATTRIBUTE legal_east {0,1}
	@ATTRIBUTE legal_west {0,1}
	@ATTRIBUTE living_ghost1 {0,1}
	@ATTRIBUTE living_ghost2 {0,1}
	@ATTRIBUTE living_ghost3 {0,1}
	@ATTRIBUTE living_ghost4 {0,1}
	@ATTRIBUTE ghost1_positionX NUMERIC
	@ATTRIBUTE ghost1_positionY NUMERIC
	@ATTRIBUTE ghost2_positionX NUMERIC
	@ATTRIBUTE ghost2_positionY NUMERIC
	@ATTRIBUTE ghost3_positionX NUMERIC
	@ATTRIBUTE ghost3_positionY NUMERIC
	@ATTRIBUTE ghost4_positionX NUMERIC
	@ATTRIBUTE ghost4_positionY NUMERIC
	@ATTRIBUTE ghost1_distance NUMERIC
	@ATTRIBUTE ghost2_distance NUMERIC
	@ATTRIBUTE ghost3_distance NUMERIC
	@ATTRIBUTE ghost4_distance NUMERIC
	@ATTRIBUTE food_distance NUMERIC
	@ATTRIBUTE food_position_x NUMERIC
	@ATTRIBUTE food_position_y NUMERIC
	@ATTRIBUTE closest_food_dirx {West,East,North,South,Stop}
	@ATTRIBUTE closest_food_diry {West,East,North,South,Stop}
	@ATTRIBUTE score NUMERIC
	@ATTRIBUTE score_siguiente NUMERIC
	@ATTRIBUTE closest_ghost_x NUMERIC
	@ATTRIBUTE closest_ghost_y NUMERIC
	@ATTRIBUTE closest_ghost_distance NUMERIC
	@ATTRIBUTE closest_ghost_dirx {West,East,North,South,Stop}
	@ATTRIBUTE closest_ghost_diry {West,East,North,South,Stop}
	@ATTRIBUTE next_move {West,East,North,South,Stop}

@DATA
21,6,0,0,1,1,0,0,1,0,1,1,3,1,17,5,7,1,0,0,5,0,0,0,0,West,South,546,545,1,1,0,West,South,West
20,6,0,1,1,1,0,0,1,0,1,1,3,1,18,5,7,1,0,0,3,0,0,0,0,West,South,545,544,1,1,0,West,South,West
19,6,0,1,1,1,0,0,1,0,1,1,3,1,18,6,7,1,0,0,1,0,0,0,0,West,South,544,743,1,1,0,West,South,West
1,6,0,1,1,0,1,1,1,1,6,4,8,6,11,3,16,6,7,7,13,15,0,0,0,West,South,0,-1,6,4,7,East,South,South
1,5,1,1,0,0,1,1,1,1,7,4,7,6,12,3,16,6,7,7,13,17,0,0,0,West,South,-1,-2,7,4,7,East,South,South
1,4,1,1,1,0,1,1,1,1,7,4,7,6,12,4,17,6,6,8,11,18,0,0,0,West,South,-2,-3,7,4,6,East,Stop,East
2,4,0,1,1,1,1,1,1,1,6,4,7,6,13,4,17,6,4,7,11,17,0,0,0,West,South,-3,-4,6,4,4,East,Stop,East
3,4,0,1,1,1,1,1,1,1,5,4,7,6,14,4,17,6,2,6,11,16,0,0,0,West,South,-4,-5,5,4,2,East,Stop,East
4,4,0,1,1,1,1,1,1,1,6,4,8,6,14,3,17,6,2,6,11,16,0,0,0,West,South,-5,-6,6,4,2,East,Stop,East
5,4,0,1,1,1,1,1,1,1,7,4,9,6,13,3,18,6,2,6,9,14,0,0,0,West,South,-6,-7,7,4,2,East,Stop,East
6,4,0,1,1,1,1,1,1,1,7,3,10,6,12,3,17,6,2,6,7,14,0,0,0,West,South,-7,-8,7,3,2,East,South,East
7,4,1,1,1,1,1,1,1,1,8,3,11,6,12,3,18,6,2,6,6,12,0,0,0,West,South,-8,-9,8,3,2,East,South,East
8,4,0,1,1,1,0,1,1,1,1,1,10,6,11,3,17,6,0,4,4,11,0,0,0,West,South,191,190,1,1,0,West,South,West
7,4,1,1,1,1,0,1,1,1,1,1,9,6,11,3,17,6,0,4,5,13,0,0,0,West,South,190,189,1,1,0,West,South,North
7,5,1,1,0,0,0,1,1,1,1,1,8,6,11,4,18,6,0,2,5,12,0,0,0,West,South,189,188,1,1,0,West,South,North
7,6,0,1,1,1,0,1,1,1,1,1,9,6,10,4,18,6,0,2,5,11,0,0,0,West,South,188,187,1,1,0,West,South,East
8,6,0,0,1,1,0,1,1,1,1,1,10,6,10,4,18,6,0,2,4,9,0,0,0,West,South,187,186,1,1,0,West,South,East
9,6,0,0,1,1,0,1,1,1,1,1,10,6,10,3,17,6,0,1,4,7,0,0,0,West,South,186,385,1,1,0,West,South,East
10,6,0,0,1,1,0,0,1,1,1,1,3,1,10,3,16,6,0,0,3,7,0,0,0,West,South,385,384,1,1,0,West,South,West
9,6,0,0,1,1,0,0,1,1,1,1,3,1,10,4,17,6,0,0,3,7,0,0,0,West,South,384,383,1,1,0,West,South,West
8,6,0,0,1,1,0,0,1,1,1,1,3,1,11,4,16,6,0,0,5,9,0,0,0,West,South,383,382,1,1,0,West,South,West
7,6,0,1,1,1,0,0,1,1,1,1,3,1,10,4,16,5,0,0,5,9,0,0,0,West,South,382,381,1,1,0,West,South,South
7,5,1,1,0,0,0,0,1,1,1,1,3,1,9,4,16,6,0,0,3,9,0,0,0,West,South,381,380,1,1,0,West,South,South
7,4,1,1,1,1,0,0,1,1,1,1,3,1,9,4,15,6,0,0,2,9,0,0,0,West,South,380,379,1,1,0,West,South,East
8,4,0,1,1,1,0,0,1,1,1,1,3,1,9,3,14,6,0,0,2,7,0,0,0,West,South,379,378,1,1,0,West,South,East
9,4,0,1,1,1,0,0,1,1,1,1,3,1,10,3,14,5,0,0,2,5,0,0,0,West,South,378,377,1,1,0,West,South,East
10,4,0,1,1,1,0,0,1,1,1,1,3,1,11,3,14,4,0,0,2,3,0,0,0,West,South,377,376,1,1,0,West,South,East
11,4,0,1,1,1,0,0,1,1,1,1,3,1,10,3,13,4,0,0,2,3,0,0,0,West,South,376,375,1,1,0,West,South,West
10,4,0,1,1,1,0,0,0,1,1,1,3,1,5,1,14,4,0,0,0,5,0,0,0,West,South,575,574,1,1,0,West,South,East
11,4,0,1,1,1,0,0,0,1,1,1,3,1,5,1,14,5,0,0,0,5,0,0,0,West,South,574,573,1,1,0,West,South,East
12,4,0,1,1,1,0,0,0,1,1,1,3,1,5,1,14,6,0,0,0,4,0,0,0,West,South,573,572,1,1,0,West,South,East
13,4,0,1,1,1,0,0,0,1,1,1,3,1,5,1,14,6,0,0,0,2,0,0,0,West,South,572,571,1,1,0,West,South,East
14,4,1,1,1,1,0,0,0,1,1,1,3,1,5,1,13,6,0,0,0,2,0,0,0,West,South,571,570,1,1,0,West,South,North
14,5,1,1,0,0,0,0,0,1,1,1,3,1,5,1,14,6,0,0,0,2,0,0,0,West,South,570,569,1,1,0,West,South,North
1,6,0,1,1,0,1,1,1,1,6,4,8,6,11,3,16,6,7,7,13,15,0,0,0,West,South,0,-1,6,4,7,East,South,South
1,5,1,1,0,0,1,1,1,1,5,4,7,6,12,3,16,6,5,7,13,17,0,0,0,West,South,-1,-2,5,4,5,East,South,South
1,4,1,1,1,0,1,1,1,1,4,4,7,6,12,3,17,6,3,8,12,19,0,0,0,West,South,-2,-3,4,4,3,East,Stop,East
2,4,0,1,1,1,1,1,1,1,3,4,6,6,11,3,18,6,1,6,10,17,0,0,0,West,South,-3,196,3,4,1,East,Stop,East
3,4,0,1,1,1,0,1,1,1,1,1,6,6,12,3,17,6,0,5,10,17,0,0,0,West,South,196,195,1,1,0,West,South,East
4,4,0,1,1,1,0,1,1,1,1,1,6,6,12,3,18,6,0,4,9,15,0,0,0,West,South,195,194,1,1,0,West,South,East
5,4,0,1,1,1,0,1,1,1,1,1,5,6,12,3,17,6,0,2,8,13,0,0,0,West,South,194,193,1,1,0,West,South,East
6,4,0,1,1,1,0,1,1,1,1,1,4,6,12,4,16,6,0,4,6,13,0,0,0,West,South,193,192,1,1,0,West,South,East
7,4,1,1,1,1,0,1,1,1,1,1,5,6,12,3,17,6,0,4,6,12,0,0,0,West,South,192,191,1,1,0,West,South,North
7,5,1,1,0,0,0,1,1,1,1,1,4,6,12,4,17,6,0,4,6,10,0,0,0,West,South,191,190,1,1,0,West,South,North
7,6,0,1,1,1,0,1,1,1,1,1,5,6,12,4,16,6,0,2,7,8,0,0,0,West,South,190,189,1,1,0,West,South,West
6,6,0,0,1,1,0,1,1,1,1,1,4,6,12,3,15,6,0,2,9,10,0,0,0,West,South,189,188,1,1,0,West,South,West
5,6,0,0,1,1,0,1,1,1,1,1,4,6,11,3,16,6,0,1,9,10,0,0,0,West,South,188,387,1,1,0,West,South,West
4,6,0,0,1,1,0,0,1,1,1,1,3,1,11,3,15,6,0,0,10,10,0,0,0,West,South,387,386,1,1,0,West,South,East
5,6,0,0,1,1,0,0,1,1,1,1,3,1,10,3,14,6,0,0,8,10,0,0,0,West,South,386,385,1,1,0,West,South,East
6,6,0,0,1,1,0,0,1,1,1,1,3,1,10,4,15,6,0,0,6,9,0,0,0,West,South,385,384,1,1,0,West,South,East
7,6,0,1,1,1,0,0,1,1,1,1,3,1,11,4,15,6,0,0,6,7,0,0,0,West,South,384,383,1,1,0,West,South,South
7,5,1,1,0,0,0,0,1,1,1,1,3,1,10,4,14,6,0,0,4,9,0,0,0,West,South,383,382,1,1,0,West,South,South
7,4,1,1,1,1,0,0,1,1,1,1,3,1,9,4,15,6,0,0,2,11,0,0,0,West,South,382,381,1,1,0,West,South,East
8,4,0,1,1,1,0,0,1,1,1,1,3,1,9,3,16,6,0,0,2,10,0,0,0,West,South,381,380,1,1,0,West,South,East
9,4,0,1,1,1,0,0,1,1,1,1,3,1,8,3,16,6,0,0,2,8,0,0,0,West,South,380,379,1,1,0,West,South,West
8,4,0,1,1,1,0,0,1,1,1,1,3,1,8,3,16,5,0,0,1,8,0,0,0,West,South,379,578,1,1,0,West,South,South
8,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,16,4,0,0,0,10,0,0,0,West,South,578,577,1,1,0,West,South,East
9,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,16,5,0,0,0,10,0,0,0,West,South,577,576,1,1,0,West,South,East
10,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,16,6,0,0,0,9,0,0,0,West,South,576,575,1,1,0,West,South,East
11,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,16,6,0,0,0,7,0,0,0,West,South,575,574,1,1,0,West,South,East
12,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,15,6,0,0,0,6,0,0,0,West,South,574,573,1,1,0,West,South,East
13,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,15,6,0,0,0,4,0,0,0,West,South,573,572,1,1,0,West,South,East
14,3,1,0,1,1,0,0,0,1,1,1,3,1,5,1,14,6,0,0,0,3,0,0,0,West,South,572,571,1,1,0,West,South,North
14,4,1,1,1,1,0,0,0,1,1,1,3,1,5,1,14,6,0,0,0,1,0,0,0,West,South,571,770,1,1,0,West,South,North
