@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 35\nSize of the tree: 69\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 1\nSize of the tree: 1\n','Number of rules: 50\n','Number of rules: 52\n','Number of rules: 49\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 58\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 64\n','Number of rules: 55\n','Number of rules: 48\n','Number of rules: 57\n','Number of rules: 63\n','Number of rules: 46\n','Number of rules: 68\n','Number of rules: 54\n','Number of rules: 65\n','Number of rules: 60\n','Number of rules: 51\n','Number of rules: 53\n','Number of rules: 44\n','Number of rules: 62\n','Number of rules: 13\n','Number of rules: 11\n','Number of rules: 8\n','Number of rules: 15\n','Number of rules: 12\n','Number of rules: 9\n','Number of rules: 5\n','Number of rules: 7\n','Number of rules: 10\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 19\n','Number of rules: 14\n','Number of rules: 4\n','Number of rules: 6\n','Number of rules: 22\n','Number of rules: 18\n','Number of rules: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.19571,0.241981,0.356969,87.395128,95.801971,49.859903,45.685824,4.17408,1.994396,1.827433,0.166963,9.834058,0.393362,19.723379,0,0,0,0,1,21,1,4,?,0,?,?,0.583333,0.215404,0.52,0.349264,0.650736,0.48,?,0.52,?,?,0.727832,0.581882,?,0.52,0.001,0,0,0,0,0,4979,23391,4233,100,84.8,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,11,14,0,44,56,0,0.081365,0.266446,0.397267,96.231237,106.617004,49.859903,61.131971,-11.272068,1.994396,2.445279,-0.450883,5.25784,0.210314,10.545227,0,0,0.047619,1,0.952381,20,1,4,0,0,0,-0.089087,0.52381,0.206517,0.44,0.366883,0.633117,0.56,?,0.44,?,?,0.541161,0.396286,?,0.44,0,0.001,0,0,0,0,4979,23391,4233,88,70.4,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,12,14,0,46.153846,53.846154,0,0.096774,0.26014,0.3934,94.587776,106.378241,51.394154,57.965819,-6.571666,1.976698,2.229455,-0.252756,6.686603,0.257177,13.010434,0,0,0.181818,4,0.818182,18,1,4,0,0,0,-0.181818,0.528409,0.19705,0.461538,0.347674,0.652326,0.538462,?,0.461538,?,?,0.606077,0.419467,?,0.461538,0,0,0,0,0,0,4979,23298,4326,88.461538,77.692308,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.144304,0.251647,0.373677,91.499654,101.044978,51.394154,57.19202,-5.797867,1.976698,2.199693,-0.222995,8.075844,0.310609,15.713546,0,0,0,0,1,22,1,4,?,0,?,?,0.835227,0.390476,0.5,0.338705,0.661295,0.5,?,0.5,?,?,0.658522,0.440285,?,0.5,0,0,0,0,0,0,4979,23298,4326,92.307692,78.461538,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,14,12,0,53.846154,46.153846,0,0.240876,0.230762,0.341824,83.905803,92.431867,51.394154,45.408582,5.985572,1.976698,1.746484,0.230214,12.674154,0.487467,24.660693,0.25,1,0.181818,4,0.818182,18,0.75,3,0.2,0.25,0.222222,0.062419,0.676136,0.246324,0.538462,0.270751,0.729249,0.461538,?,0.538462,?,?,0.785691,0.603799,?,0.538462,0,0,0,0,0,0,4979,23298,4326,96.153846,79.230769,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,14,12,0,53.846154,46.153846,0,0.204082,0.229672,0.351675,83.509466,95.095594,51.394154,45.669847,5.724307,1.976698,1.756533,0.220166,12.292115,0.472774,23.917341,0,0,0,0,1,22,1,4,?,0,?,?,0.732955,0.365476,0.538462,0.335664,0.664336,0.461538,?,0.538462,?,?,0.736799,0.561894,?,0.538462,0.001,0,0,0,0,0,4979,23298,4326,92.307692,74.615385,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.096257,0.242438,0.366147,88.15146,99.008788,51.394154,47.27543,4.118723,1.976698,1.818286,0.158412,9.937913,0.382227,19.336661,0,0,0,0,1,22,1,4,?,0,?,?,0.795455,0.577632,0.5,0.405594,0.594406,0.5,?,0.5,?,?,0.667008,0.469757,?,0.5,0,0,0,0,0,0,4979,23298,4326,96.153846,79.230769,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,12,14,0,46.153846,53.846154,0,0.052083,0.243149,0.381199,88.410013,103.079133,51.394154,53.920019,-2.525865,1.976698,2.073847,-0.097149,9.316347,0.358321,18.127251,0,0,0,0,1,22,1,4,?,0,?,?,0.721591,0.46781,0.461538,0.379143,0.620857,0.538462,?,0.461538,?,?,0.623318,0.439357,?,0.461538,0,0,0,0,0,0,4979,23298,4326,92.307692,77.692308,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,15,10,0,60,40,0,0.275362,0.228982,0.339049,84.121636,92.756722,48.262333,45.353719,2.908614,1.930493,1.814149,0.116345,11.217175,0.448687,23.24209,0.25,1,0.142857,3,0.857143,18,0.75,3,0.25,0.25,0.25,0.107143,0.625,0.279583,0.6,0.32619,0.67381,0.4,?,0.6,?,?,0.756884,0.558239,?,0.6,0.001,0,0,0,0,0,4979,23391,4233,92,78.4,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,11,14,0,44,56,0,-0.014493,0.254846,0.388071,91.65993,103.668786,50.858006,57.037836,-6.17983,2.03432,2.281513,-0.247193,5.035261,0.20141,9.900627,0,0,0,0,1,21,1,4,?,0,?,?,0.60119,0.223214,0.44,0.450033,0.549967,0.56,?,0.44,?,?,0.604779,0.421327,?,0.44,0,0,0,0,0,0,4979,23391,4233,96,84.8,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,12,13,0,48,52,0,0.205379,0.262131,0.385323,94.487557,103.186224,50.275716,58.690954,-8.415237,2.011029,2.347638,-0.336609,7.768685,0.310747,15.452161,0.333333,1,0.227273,5,0.772727,17,0.666667,2,0.166667,0.333333,0.222222,0.0807,0.515152,0.148611,0.48,0.264266,0.735734,0.52,?,0.48,?,?,0.646323,0.526537,?,0.48,0,0,0,0,0,0,4979,23391,4233,88,75.2,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.175824,0.253873,0.370195,91.510776,99.135032,50.275716,52.398614,-2.122897,2.011029,2.095945,-0.084916,6.694328,0.267773,13.315231,0,0,0.045455,1,0.954545,21,1,3,0,0,0,-0.075378,0.431818,0.13474,0.52,0.353217,0.646783,0.48,?,0.52,?,?,0.649424,0.488079,?,0.52,0,0,0,0,0,0,4979,23391,4233,100,85.6,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,12,14,0,46.153846,53.846154,0,0.116505,0.24891,0.369458,90.504609,99.904218,51.394154,47.153339,4.240814,1.976698,1.81359,0.163108,9.027667,0.347218,17.565552,0,0,0.045455,1,0.954545,21,1,4,0,0,0,-0.08528,0.681818,0.278499,0.461538,0.347674,0.652326,0.538462,?,0.461538,?,?,0.666297,0.458934,?,0.461538,0,0,0,0,0,0,4979,23298,4326,100,83.076923,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,14,12,0,53.846154,46.153846,0,0.165775,0.240235,0.362168,87.350462,97.933024,51.394154,50.920202,0.473952,1.976698,1.958469,0.018229,9.629896,0.370381,18.737338,0,0,0,0,1,22,1,4,?,0,?,?,0.715909,0.539286,0.538462,0.367133,0.632867,0.461538,?,0.538462,?,?,0.689057,0.494915,?,0.538462,0,0,0,0,0,0,4979,23298,4326,96.153846,79.230769,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,11,15,0,42.307692,57.692308,0,0.005102,0.252953,0.382395,91.97455,103.402545,51.394154,56.191185,-4.797031,1.976698,2.161199,-0.184501,8.312189,0.3197,16.173413,0,0,0.136364,3,0.863636,19,1,4,0,0,0,-0.153998,0.613636,0.241288,0.423077,0.388112,0.611888,0.576923,?,0.423077,?,?,0.647895,0.418734,?,0.423077,0.001,0,0,0,0,0,4979,23298,4326,84.615385,74.615385,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.16129,0.240092,0.358909,87.29843,97.051806,51.394154,47.434599,3.959555,1.976698,1.824408,0.152291,9.924144,0.381698,19.309869,0,0,0.090909,2,0.909091,20,1,4,0,0,0,-0.123091,0.778409,0.3375,0.5,0.307236,0.692764,0.5,?,0.5,?,?,0.692973,0.517457,?,0.5,0.001,0,0.015625,0,15.625,0,4979,23298,4326,96.153846,80,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,12,14,0,46.153846,53.846154,0,0.096774,0.254393,0.385517,92.718836,104.530532,50.887669,55.874425,-4.986756,1.957218,2.149016,-0.191798,7.273812,0.279762,14.29386,0,0,0.136364,3,0.863636,19,1,4,0,0,0,-0.153998,0.698864,0.268777,0.461538,0.379496,0.620504,0.538462,?,0.461538,?,?,0.616939,0.421603,?,0.461538,0,0.001,0,0,0,0,4979,23298,4326,88.461538,74.615385,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,11,15,0,42.307692,57.692308,0,0.069212,0.27082,0.405636,98.354136,109.544477,51.7951,71.778079,-19.982979,1.992119,2.760695,-0.768576,3.798442,0.146094,7.333594,0.333333,1,0.130435,3,0.869565,20,0.666667,2,0.25,0.333333,0.285714,0.179664,0.391304,0.182906,0.423077,0.341515,0.658485,0.576923,?,0.423077,?,?,0.550059,0.389011,?,0.423077,0,0,0,0,0,0,4979,23298,4326,80.769231,76.153846,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,12,13,0,48,52,0,-0.015625,0.249923,0.375214,91.632269,102.418489,48.678146,53.435546,-4.757399,1.947126,2.137422,-0.190296,5.91136,0.236454,12.143767,0,0,0.090909,2,0.909091,20,1,3,0,0,0,-0.108893,0.727273,0.288889,0.48,0.487576,0.512424,0.52,?,0.48,?,?,0.612565,0.497865,?,0.48,0,0,0,0,0,0,4979,23391,4233,88,83.2,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.178082,0.238715,0.353833,86.005155,94.700069,50.366388,45.821264,4.545124,2.014656,1.832851,0.181805,9.96401,0.39856,19.783055,0,0,0.095238,2,0.904762,19,1,4,0,0,0,-0.128698,0.702381,0.368182,0.52,0.325861,0.674139,0.48,?,0.52,?,?,0.729372,0.503234,?,0.52,0,0,0,0,0,0,4979,23391,4233,100,82.4,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.21466,0.2257,0.335942,81.315773,89.911633,50.366388,40.417121,9.949267,2.014656,1.616685,0.397971,14.355099,0.574204,28.501348,0,0,0.095238,2,0.904762,19,1,4,0,0,0,-0.128698,0.755952,0.340476,0.52,0.296557,0.703443,0.48,?,0.52,?,?,0.806213,0.611957,?,0.52,0,0,0,0,0,0,4979,23391,4233,100,79.2,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.19571,0.239521,0.358686,86.295399,95.999074,50.366388,50.584491,-0.218103,2.014656,2.02338,-0.008724,10.807767,0.432311,21.458293,0,0,0.047619,1,0.952381,20,1,4,0,0,0,-0.089087,0.660714,0.284848,0.52,0.325861,0.674139,0.48,?,0.52,?,?,0.687525,0.46161,?,0.52,0,0.001,0,0,0,0,4979,23391,4233,88,77.6,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,12,14,0,46.153846,53.846154,0,0.076142,0.263772,0.393881,95.908508,106.508429,51.394154,64.709667,-13.315513,1.976698,2.488833,-0.512135,4.225263,0.16251,8.22129,0,0,0.181818,4,0.818182,18,1,4,0,0,0,-0.181818,0.448864,0.16239,0.461538,0.345698,0.654302,0.538462,?,0.461538,?,?,0.578877,0.41773,?,0.461538,0,0.001,0,0,0,0,4979,23298,4326,80.769231,78.461538,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,15,11,0,57.692308,42.307692,0,0.220708,0.231767,0.343723,84.271451,92.945367,51.394154,45.173455,6.220699,1.976698,1.737441,0.239258,11.096599,0.426792,21.59117,0,0,0,0,1,22,1,4,?,0,?,?,0.710227,0.297348,0.576923,0.389632,0.610368,0.423077,?,0.576923,?,?,0.72429,0.560259,?,0.576923,0,0,0,0,0,0,4979,23298,4326,96.153846,80.769231,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,11,15,0,42.307692,57.692308,0,0.053398,0.248268,0.36632,90.271165,99.055765,51.394154,48.696794,2.697359,1.976698,1.872954,0.103745,9.005833,0.346378,17.523068,0,0,0.045455,1,0.954545,21,1,4,0,0,0,-0.08528,0.880682,0.433333,0.423077,0.352691,0.647309,0.576923,?,0.423077,?,?,0.722485,0.531117,?,0.423077,0,0,0,0,0,0,4979,23298,4326,92.307692,76.923077,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.16129,0.249413,0.370775,90.687365,100.260304,51.394154,56.832001,-5.437847,1.976698,2.185846,-0.209148,9.150632,0.351947,17.804811,0,0,0.045455,1,0.954545,21,1,4,0,0,0,-0.08528,0.5625,0.216667,0.5,0.307236,0.692764,0.5,?,0.5,?,?,0.651799,0.434886,?,0.5,0,0.001,0,0,0,0,4979,23298,4326,92.307692,78.461538,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,14,12,0,53.846154,46.153846,0,0.170213,0.226743,0.337206,82.483736,91.23408,51.303482,40.473036,10.830446,1.973211,1.556655,0.416556,13.043973,0.501691,25.425121,0.333333,1,0.043478,1,0.956522,22,0.666667,2,0.5,0.333333,0.4,0.347524,0.92029,0.531746,0.538462,0.365345,0.634655,0.461538,?,0.538462,?,?,0.82363,0.595997,?,0.538462,0,0,0,0,0,0,4979,23298,4326,100,86.153846,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.1875,0.239808,0.371335,85.485721,98.219555,53.899154,54.562468,-0.663314,2.073044,2.098556,-0.025512,10.519968,0.404614,19.517873,0.333333,1,0.173913,4,0.826087,19,0.666667,2,0.2,0.333333,0.25,0.129233,0.528986,0.188462,0.5,0.31677,0.68323,0.5,?,0.5,?,?,0.68759,0.478685,?,0.5,0,0,0,0,0,0,4979,23298,4326,92.307692,75.384615,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,11,14,0,44,56,0,0.125,0.270728,0.400332,97.538865,107.145147,50.366388,61.66824,-11.301852,2.014656,2.46673,-0.452074,6.112318,0.244493,12.135708,0,0,0,0,1,21,1,4,?,0,?,?,0.744048,0.329167,0.44,0.307466,0.692534,0.56,?,0.44,?,?,0.576845,0.379207,?,0.44,0,0,0,0,0,0,4979,23391,4233,88,76,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,14,11,0,56,44,0,0.262735,0.241075,0.356875,86.855233,95.514229,50.366388,49.628403,0.737985,2.014656,1.985136,0.029519,11.137611,0.445504,22.113181,0.25,1,0.142857,3,0.857143,18,0.75,3,0.25,0.25,0.25,0.107143,0.52381,0.198661,0.56,0.318242,0.681758,0.44,?,0.56,?,?,0.728208,0.572949,?,0.56,0,0,0,0,0,0,4979,23391,4233,96,80.8,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,12,13,0,48,52,0,0.057971,0.232142,0.362223,85.282433,99.096698,48.262333,46.512639,1.749695,1.930493,1.860506,0.069988,10.325604,0.413024,21.394747,0,0,0.142857,3,0.857143,18,1,4,0,0,0,-0.161165,0.583333,0.260784,0.48,0.420476,0.579524,0.52,?,0.48,?,?,0.696387,0.564424,?,0.48,0,0,0,0,0,0,4979,23391,4233,96,73.6,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,10,15,0,40,60,0,-0.053371,0.270154,0.40466,99.247074,110.706729,48.262333,60.64771,-12.385376,1.930493,2.425908,-0.495415,3.714382,0.148575,7.696233,0,0,0,0,1,21,1,4,?,0,?,?,0.785714,0.373512,0.4,0.431573,0.568427,0.6,?,0.4,?,?,0.515756,0.375403,?,0.4,0,0,0,0,0,0,4979,23391,4233,80,76.8,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,16,10,0,61.538462,38.461538,0,0.340102,0.224451,0.335118,81.611433,90.618549,51.394154,39.508551,11.885603,1.976698,1.51956,0.457139,13.537912,0.520689,26.341346,0.25,1,0.045455,1,0.954545,21,0.75,3,0.5,0.25,0.333333,0.276956,0.778409,0.379762,0.615385,0.288234,0.711766,0.384615,?,0.615385,?,?,0.794368,0.5967,?,0.615385,0,0,0,0,0,0,4979,23298,4326,100,80,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,10,16,0,38.461538,61.538462,0,0.037037,0.269429,0.399508,97.965474,108.029973,51.394154,66.921714,-15.52756,1.976698,2.573912,-0.597214,5.386444,0.207171,10.480655,0,0,0.136364,3,0.863636,19,1,4,0,0,0,-0.153998,0.590909,0.201064,0.384615,0.324263,0.675737,0.615385,?,0.384615,?,?,0.562954,0.386874,?,0.384615,0,0.001,0,0,0,0,4979,23298,4326,80.769231,76.153846,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.124352,0.249662,0.366534,90.778208,99.113569,51.394154,53.877626,-2.483472,1.976698,2.072216,-0.095518,7.719642,0.296909,15.020467,0,0,0.045455,1,0.954545,21,1,4,0,0,0,-0.08528,0.653409,0.349507,0.5,0.370173,0.629827,0.5,?,0.5,?,?,0.676058,0.495204,?,0.5,0,0,0,0,0,0,4979,23298,4326,96.153846,80.769231,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,10,16,0,38.461538,61.538462,0,-0.080519,0.251177,0.378274,91.328834,102.288124,51.394154,58.567471,-7.173317,1.976698,2.252595,-0.275897,7.52614,0.289467,14.643962,0,0,0.090909,2,0.909091,20,1,4,0,0,0,-0.123091,0.596591,0.218703,0.384615,0.454089,0.545911,0.615385,?,0.384615,?,?,0.7216,0.551626,?,0.384615,0,0,0,0,0,0,4979,23298,4326,84.615385,77.692308,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,13,13,0,50,50,0,0.157107,0.244637,0.375155,88.950992,101.444666,51.394154,52.597348,-1.203194,1.976698,2.022975,-0.046277,9.971155,0.383506,19.401341,0.25,1,0.136364,3,0.863636,19,0.75,3,0.25,0.25,0.25,0.113636,0.511364,0.207952,0.5,0.342657,0.657343,0.5,?,0.5,?,?,0.646799,0.471595,?,0.5,0,0,0,0,0,0,4979,23298,4326,96.153846,76.923077,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,230,26,10,16,0,38.461538,61.538462,0,-0.029703,0.263662,0.392058,94.319208,104.101403,52.991724,60.062088,-7.070365,2.038143,2.31008,-0.271937,7.330272,0.281934,13.832862,0,0,0.136364,3,0.863636,19,1,4,0,0,0,-0.153998,0.590909,0.241667,0.384615,0.397791,0.602209,0.615385,?,0.384615,?,?,0.613957,0.427455,?,0.384615,0,0,0,0,0,0,4979,23298,4326,88.461538,79.230769,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,15,10,0,60,40,0,0.34555,0.234342,0.347514,84.636416,93.264582,49.859903,44.867253,4.99265,1.994396,1.79469,0.199706,10.977122,0.439085,22.015932,0.25,1,0.047619,1,0.952381,20,0.75,3,0.5,0.25,0.333333,0.273483,0.755952,0.390966,0.6,0.246114,0.753886,0.4,?,0.6,?,?,0.71934,0.577253,?,0.6,0,0,0,0,0,0,4979,23391,4233,100,76.8,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,14,11,0,56,44,0,0.229692,0.226501,0.343963,81.465412,91.885991,50.858006,41.112503,9.745503,2.03432,1.6445,0.38982,12.529664,0.501187,24.636562,0.5,2,0.095238,2,0.904762,19,0.5,2,0.5,0.5,0.5,0.404762,0.785714,0.36859,0.56,0.347546,0.652454,0.44,?,0.56,?,?,0.778486,0.569997,?,0.56,0.001,0,0,0,0,0,4979,23391,4233,96,79.2,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,11,14,0,44,56,0,0.066667,0.265221,0.397,97.241087,108.365166,48.678146,56.477762,-7.799616,1.947126,2.25911,-0.311985,5.538136,0.221525,11.377048,0,0,0,0,1,22,1,3,?,0,?,?,0.848485,0.391667,0.44,0.388052,0.611948,0.56,?,0.44,?,?,0.560538,0.404541,?,0.44,0,0,0,0,0,0,4979,23391,4233,88,75.2,?,?,?,?
pacman-data-training-weka.filters.unsupervised.attribute.Remove-R7-22,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20210304.1148,231,25,13,12,0,52,48,0,0.159664,0.233507,0.356456,85.613607,97.298231,48.678146,55.298453,-6.620306,1.947126,2.211938,-0.264812,8.676348,0.347054,17.823908,0,0,0.045455,1,0.954545,21,1,3,0,0,0,-0.075378,0.568182,0.234444,0.52,0.334935,0.665065,0.48,?,0.52,?,?,0.675794,0.500209,?,0.52,0,0,0,0,0,0,4979,23391,4233,84,76,?,?,?,?
